user_id,rank,track_name,artist_name,playcount,mbid
251,13,The Lovecats,The Cure,64,
251,14,Shadow Stabbing,Cake,63,b286b752-61b5-46de-83a2-ccc1bccce023
251,15,The Underdog,Spoon,63,f60aef21-fef0-4ccf-9dcf-c29dca270404
251,16,Still Ill,The Smiths,63,5186c560-b3b3-35a8-894a-342327d098b4
251,17,I'm Waiting for the Man,The Velvet Underground,63,
251,18,Ambling Alp,Yeasayer,63,0b275562-19aa-4243-bc7a-c9584be613b1
251,19,The First Five Times,Stars,61,1796d714-5bec-45dc-89b2-dcedc034c454
251,20,Fieldtrip USA,Moonbabies,60,9dd0a8df-c9a9-4452-bd9d-7ed55b20a8a2
251,21,Nothing To Worry About,Peter Bjorn and John,60,2430d2cf-0a5d-3fe0-87c4-f973a7cdc03e
251,22,Heavy Metal Drummer,Wilco,60,
251,23,Insomnia,Electric President,59,76b030f3-47e4-45ec-95fa-eaab76fd3eb4
251,24,Heaven Knows I'm Miserable Now,The Smiths,59,7277d48a-3060-49fa-abc1-a22ed461fb5e
251,25,All For Swinging You Around,The New Pornographers,58,045e1ff8-cd35-3421-8cfe-f64b6fe0b836
251,26,Cemetery Gates,The Smiths,58,57703b8a-9b0a-4084-b1ae-91c674ebe243
251,27,Panic,The Smiths,58,4ec8f1dc-586d-3b42-8463-cfc514afac2b
251,28,Do The Whirlwind,Architecture in Helsinki,57,1b3b9fa4-67f6-49a0-8161-c4f36d0c07c6
251,29,Combat Baby,Metric,57,82c07a1e-6fc6-4dc5-b306-35f3a83d7c94
251,30,There Is a Light That Never Goes Out,The Smiths,57,
251,31,Someday Soon,Harlem,56,73842ebe-3aa6-3c30-b209-067b9be8486b
251,32,I Am a Scientist,The Dandy Warhols,56,
251,33,We Used to Be Friends,The Dandy Warhols,56,0e241cca-7040-4b10-a64d-86f6e06d3562
251,34,This Heart Is a Stone,Acid House Kings,55,316b96c4-124c-46df-bfa3-d98fe6862298
251,35,Grass,Animal Collective,55,0fcd8572-6de8-3f9e-976e-b1acca1a6f20
251,36,Noah's Ark,CocoRosie,55,3bf1566d-5b1a-307b-8121-27e6027d58ac
251,37,Crystal,New Order,55,6b2867d5-ac1a-366f-80db-9bebe7443f55
251,38,Debaser,Pixies,55,
251,39,Stay Don't Go,Spoon,55,4d98f55c-ad01-3ef2-82a1-65dfcdd5dba4
251,40,Fader,The Temper Trap,55,10cddb10-c003-497b-b856-35e610eeb04d
251,41,Gigantic,Pixies,53,
251,42,She's Lost Control,Joy Division,52,61981bd1-fff9-4898-b59a-07eeb5631baf
251,43,All I Need,Air,51,7fed5381-2d1c-41ef-bdb4-4294a486718c
251,44,Blue Monday,New Order,51,6a5570d6-18ce-3c4e-a5f4-287003d5f144
251,45,Texico Bitches,Broken Social Scene,50,e95e9992-93aa-316a-9a0f-bfe31f5a21b7
251,46,Valerie,The Zutons,50,
251,47,The Blues Are Still Blue,Belle and Sebastian,49,0456950c-afe3-467c-b9aa-408e835deec7
251,48,Ten Thousand Lines,Electric President,49,2e3e5e71-483d-34bd-9d03-3b9994e88452
251,49,True Faith,New Order,49,5cc40cac-4338-3059-aa4e-0fb37b639eda
251,50,Title and Registration,Death Cab for Cutie,48,5e9bb662-ae6c-4d07-8b58-78f52ce50753
252,1,Skool Kill,銀杏BOYZ,22,428960f6-4d1c-3ea2-91b0-5d37f196ef18
252,2,日本発狂,銀杏BOYZ,22,ca4ffa40-84fa-3cf4-a2fe-282a5e36d0be
252,3,犬人間,銀杏BOYZ,22,376f6421-39a0-376e-9b7f-06a3a5aac2db
252,4,Sexteen,銀杏BOYZ,21,665b0340-65a3-3623-b684-eae8dcc59be6
252,5,日本人,銀杏BOYZ,21,dce29fab-2fda-304d-820a-baba445215e8
252,6,あの娘は綾波レイが好き,銀杏BOYZ,20,bed1e8ca-8286-3273-81c0-4d62727b94ae
252,7,メス豚,銀杏BOYZ,20,3e12cc83-743e-30b7-8cc8-9b27982cbe8e
252,8,援助交際,銀杏BOYZ,20,97f2c035-6c85-3adc-b0a6-879bad525e72
252,9,銀河鉄道の夜,銀杏BOYZ,20,9359dad3-3883-3c65-8847-c5391cfb91a8
252,10,あの娘に1ミリでもちょっかいかけたら殺す,銀杏BOYZ,19,9ed56d16-62d3-480f-ae4e-6317214ca66e
252,11,リビドー,銀杏BOYZ,19,4be1576e-5b02-36a9-b9d4-94f57e35da6c
252,12,十七歳（･･･Cutie Girls Don't Love Me And Punk.）,銀杏BOYZ,19,
252,13,夢で逢えたら,銀杏BOYZ,19,70f1bcbf-a2e2-36ed-8d0d-6b7f53cd0a2e
252,14,惑星基地ベオウルフ,銀杏BOYZ,19,105b96f7-4bc0-3dee-b530-ea274a29c6e8
252,15,童貞フォーク少年、高円寺にて爆死寸前,銀杏BOYZ,19,93dc8845-4b22-4dc1-b362-bd3937393602
252,16,No Future No Cry,銀杏BOYZ,18,fc3b831e-aa74-3e7f-89c1-9d791128e7b4
252,17,トラッシュ,銀杏BOYZ,18,2e5153ab-d3f6-3aa9-b609-41f274b8fcef
252,18,人間,銀杏BOYZ,18,daae83be-3802-32fd-8e04-5c1b62c49eb6
252,19,夜王子と月の姫,銀杏BOYZ,18,65dd9af0-a63e-3e97-81df-90b2c38c3e66
252,20,BABY BABY,銀杏BOYZ,17,05229f9a-6c6f-4ee6-9554-eabf66ff2cd5
252,21,なんて悪意に満ちた平和なんだろう,銀杏BOYZ,17,6706fcf4-9dd9-4adc-b54f-c176afac33a9
252,22,なんとなく僕たちは大人になるんだ,銀杏BOYZ,17,3cd7b5e2-dca9-3c68-a4a2-e9d180b4f0de
252,23,漂流教室,銀杏BOYZ,17,78365485-a409-32d6-b548-268345c0297c
252,24,駆け抜けて性春,銀杏BOYZ,17,c8997946-8ab3-49ee-ad5f-c01258c8affc
252,25,YOU & I VS. THE World,銀杏BOYZ,16,b4103aa1-3941-363e-8846-89367b7a865d
252,26,もしも君が泣くならば,銀杏BOYZ,16,b39028ca-dc99-4419-872c-9c7209e02b7a
252,27,若者たち,銀杏BOYZ,16,978fe446-41d5-4f6a-94ac-4cc57f6c46a0
252,28,Crunk Ain't Dead,Duke Deuce,14,0f7f63f5-8df8-4c6c-a53b-42279e0fd853
252,29,Untitled,Fushitsusha,13,
252,30,青春時代,銀杏BOYZ,13,d39554fc-b7f9-4ff8-9494-0c6e759131f9
252,31,Topman,Bladee,12,f5f8e974-28e9-49b7-83ee-8bdaf6cc6533
252,32,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,12,a39896eb-c337-49e7-82ab-804168c4dff2
252,33,Lotus,Lil Uzi Vert,12,8a0ea233-7fad-44e9-8fc8-06fc767f9911
252,34,東京,銀杏BOYZ,12,795c346f-b1cb-36ea-ac37-7846862eeed4
252,35,Come This Way,Lil Uzi Vert,11,3cb0dfbb-c27f-4c63-b071-4ba61309b882
252,36,I Can Show You,Lil Uzi Vert,11,db41f39c-7920-49b2-a05c-6f45889b1f0d
252,37,Moon Relate,Lil Uzi Vert,11,050d4ed4-d83b-4828-8eb8-2529d1d5d6b0
252,38,Myron,Lil Uzi Vert,11,e8527c2a-fb6d-4e7d-b008-8cdb5888378f
252,39,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,11,7a07ff58-705e-4823-9059-4765504dca8d
252,40,Wassup (feat. Future),Lil Uzi Vert,11,0068d5ce-ccdf-46c7-b9de-4b6e62dc7135
252,41,Got the Guap (feat. Young Thug),Lil Uzi Vert,10,184a7a48-4923-4632-bcaf-965b98a58655
252,42,Leaders (feat. NAV),Lil Uzi Vert,10,efd50c98-e6b2-4783-9c32-dcdebbc953ff
252,43,Money Spread (feat. Young Nudy),Lil Uzi Vert,10,7988e2f4-6f8e-46b2-bf7c-bdbc9091dfba
252,44,No Auto (feat. Lil Durk),Lil Uzi Vert,10,63ab753b-851d-4f4e-8d66-243ff99f0d1a
252,45,Trap This Way (This Way),Lil Uzi Vert,10,d7e02387-3d1c-4c29-9b81-69ad3dac42b4
252,46,Appetite - acoustic,Prefab Sprout,10,
252,47,Bonny - acoustic,Prefab Sprout,10,
252,48,Hikōkigumo,松任谷由実,10,
252,49,AAA Powerline,Ecco2K,9,02ec40a2-0b06-4f92-90b3-d3a128b8ce5a
252,50,Yessirskiii,Lil Uzi Vert,9,e1c1ddf6-e7e2-49ae-af99-ffb5a27154ee
253,1,迷子犬と雨のビート,ASIAN KUNG-FU GENERATION,286,08ead48a-891b-4e66-9d8e-b922b42d129f
253,2,神様のいうとおり,いしわたり淳治＆砂原良徳＋やくしまるえつこ,172,2194e30d-0ce6-4c6f-9025-1ba4beea65d2
253,3,彼と仔犬とわたし,Shi-Shonen,168,4e74f029-5278-4ab4-b155-f83cb06cc779
253,4,閃光少女,東京事変,159,02c948bc-9a74-4eee-8558-63e4a1472c96
253,5,恋はビーチパラソル,Real Fish,155,85e8abf6-4c7f-47ed-a6cc-ad5f17e08557
253,6,にわとりの王様,Real Fish,147,723d5501-0f47-4289-8d0e-8caf90248f5e
253,7,永遠に存在する忍耐強い惑星,矢口博康,145,8958138a-acab-445a-8bf4-64fb3420a64f
253,8,song 6,PLINGMIN,144,
253,9,チョコレイト・ディスコ,Perfume,139,013fda88-c332-41c0-a2de-46ea80ef8f1c
253,10,トンネル,PLINGMIN,136,
253,11,moonlight lovers,□□□,135,a0dffd85-cc6c-353f-a460-0b04cab04bdd
253,12,偽名の口唇,FAIRCHILD,130,
253,13,Clair,PLINGMIN,130,
253,14,東京ハチミツオーケストラ,チャットモンチー,126,c5840731-003b-4055-a3ad-e09a20cfa7ac
253,15,パイのパイのパイ,森山加代子,125,1d90eea0-7d43-4a99-a87a-7926b7876615
253,16,Ya-Yo!,ACO,124,bdacaee3-a1fd-3312-bcec-b5b12e3baf9c
253,17,Good Morning!,□□□,123,6efb95eb-2d55-3ede-90ae-7be24c83c314
253,18,すきすきソング,水森亜土,123,0b20fb5c-d5e4-4924-b4ae-cd99b792ddbd
253,19,Baby cruising Love,Perfume,122,077d5e86-5cd8-450c-bc1a-9d18eb1c6266
253,20,パレード,Real Fish,121,219fe28a-111d-49f0-9566-ee4f2c7edb42
253,21,Ruby,Fishermen Tit Tot,120,
253,22,ナチュラルに恋して,Perfume,119,09bdc4d3-2f5b-4126-ac0f-8bf726c5230a
253,23,ヒップホップの初期衝動,□□□,115,eb25fadc-ce3f-3425-a154-aaae0305f137
253,24,悲しいしらせ,ムーンライダーズ,115,79b207a1-8629-4c08-96a2-534e12f95c47
253,25,コーヒー・ルンバ,西田佐知子,114,044e67c6-e1f6-44fa-af96-13e531483616
253,26,Twinkle Snow Powdery Snow,Perfume,113,000af071-5402-473b-a7ef-1f283004a5e3
253,27,Music,Cornelius,112,06d1bc05-3d92-3759-a031-3e0ae4124c45
253,28,Tokyo,□□□,111,f3130d57-120c-39bb-a242-2dad0074a50b
253,29,夢遊病者の散歩,Real Fish,111,
253,30,卒業,□□□,109,6644d46c-f848-3ff0-98aa-fe4931d6e22a
253,31,愛がなくちゃね,矢野顕子,109,052b78b9-2beb-4c08-9a35-ca6a95ea5fcd
253,32,非情のライセンス,野際陽子,109,66a5e5d3-fada-4773-9375-066ad545a87f
253,33,夢中,□□□,107,19d13c0a-201f-3502-bf51-008e6e1d325b
253,34,Tip Taps Tip,HALCALI,107,026dea75-ea29-3bfe-aea2-6e35fb0a4fdd
253,35,檸檬の季節,ムーンライダーズ,106,00521bc4-a206-494b-8a8f-7621dbd64406
253,36,ラジオカセット,PLINGMIN,105,
253,37,OVER YOU,フルカワミキ,105,32bc8e1e-2610-3f71-ab43-d892f9cc246e
253,38,有志の宝くじ,□□□,104,a4ab7426-ccdd-3b1e-81da-45ba74f8b095
253,39,花見,□□□,104,e3f54619-a7d6-3c81-b437-8b59df1e2dec
253,40,マカロニ,Perfume,104,0f464e96-fc15-3841-ba74-ac0a5f022f3d
253,41,森と森の間に (Between Forests),Fishermen Tit Tot,102,
253,42,00:00:00,□□□,101,2167f30f-4e25-3f6e-82f1-755513186a49
253,43,Re:Re:Re:,□□□,101,73fbc872-9904-373c-bbe9-b5b0df089878
253,44,迷子のe-mail,戸田誠司,101,
253,45,Everyday,□□□,100,c1258503-99e4-31dd-868e-9d92744482c6
253,46,everyday is a symphony,□□□,100,9a2629fe-630d-3437-a444-0d0f29e1281c
253,47,飽きる,□□□,100,7ac5e935-5cfa-3b59-8482-e1ae701c45fb
253,48,きいて,FAIRCHILD,100,
253,49,スピカ,椎名林檎,99,572d4776-46a7-375c-a4a2-4192ae680859
253,50,海,□□□,98,dae90922-87db-35c2-80f7-c44f3d14f510
254,1,Ode to Viceroy,Mac DeMarco,197,29f1c2e1-87d5-49ea-b31e-c28f5e9d0b87
254,2,Blue Boy,Mac DeMarco,175,1d7bdedd-2741-4474-bcad-891c3abc0d6a
254,3,Chamber of Reflection,Mac DeMarco,173,6fe33653-110b-4797-acdf-be70fcadea4f
254,4,Luxury,Azealia Banks,168,10970539-8e81-41ec-a81f-5915e6567f84
254,5,Salad Days,Mac DeMarco,166,07fca8d5-61d7-460c-ae3d-8cb6f1115ea5
254,6,Rotten Apple,Alice in Chains,154,092c767e-0a96-476f-af0e-3fb6b7ff0605
254,7,Dreaming,Mac DeMarco,149,80455045-214f-4639-8df6-cb9f83e75a7d
254,8,Violet,Hole,145,00f64b2b-d18d-47d6-a141-f67f1b10d159
254,9,My Kind of Woman,Mac DeMarco,143,85a2f0a4-65a1-4d44-86d6-212e1dc61f90
254,10,Blood Visions,Jay Reatard,139,bd8e9227-ff09-3110-b674-78819004f386
254,11,Brother,Mac DeMarco,138,53b11d61-8be9-4250-b573-1711ee29ebef
254,12,It's So Easy,Jay Reatard,137,05675841-a681-4edc-9198-100942b0ed1c
254,13,Freaking Out the Neighborhood,Mac DeMarco,136,0f5019b3-087f-4c32-a025-bcd56cbba64e
254,14,The Brothers Cup,Red Hot Chili Peppers,135,01d9f360-34ad-4295-969d-5edb1ad88263
254,15,Nutshell,Alice in Chains,133,19ad9b48-b3e2-4913-9a20-72f8eb2f91e3
254,16,Swing on This,Alice in Chains,133,5934cd9e-72fa-45d7-a51d-e78ab7989062
254,17,1991,Azealia Banks,127,17907e6d-2124-39f1-bdfd-9dd6eb4eb268
254,18,Let Her Go,Mac DeMarco,127,13a73146-ee26-4bec-9067-f8f8001578ae
254,19,Turning Blue,Jay Reatard,126,0cc5f491-1dbd-4250-9407-2202884d488c
254,20,Asking for It,Hole,122,86018e13-c0c1-4d15-b3f8-bf1e6252da19
254,21,Credit in the Straight World,Hole,120,480ae063-4994-403b-985b-d47ceb2f4f52
254,22,Thirty Dirty Birds,Red Hot Chili Peppers,119,d223842c-d3e5-4710-a8f3-ed1295327388
254,23,Sex Rap,Red Hot Chili Peppers,118,06465a18-29c5-3231-adfe-086c6480a98d
254,24,Oh It's Such A Shame,Jay Reatard,117,10d15d54-982a-3ea9-a629-ba85d3dcacfb
254,25,Go Easy,Mac DeMarco,113,371ba838-0eab-43c3-9f19-3b4bfa1a4042
254,26,Under the Bridge,Red Hot Chili Peppers,112,
254,27,I Could Have Lied,Red Hot Chili Peppers,111,8c29a32f-4e13-3894-8048-fa4c887171fb
254,28,Miss World,Hole,110,8fb5fdde-94e4-3488-880a-087680d791a6
254,29,Goodbye Weekend,Mac DeMarco,110,28fa461a-da8a-4cb9-942c-ba07f45e724f
254,30,Baby's Wearing Blue Jeans,Mac DeMarco,109,3b16158a-bbf6-4c43-bd5c-dd5b86696163
254,31,Doll Parts,Hole,108,70c193cf-8632-499c-bf48-522d58d84f5e
254,32,"Softer, Softest",Hole,108,cb2773b9-e5bd-42d5-aa18-597ee095384b
254,33,Jennifers Body,Hole,107,
254,34,No Excuses,Alice in Chains,106,f861bad1-b602-48b2-8658-a3a8330a07ff
254,35,Whale & Wasp,Alice in Chains,105,118f958d-9442-3491-a956-8d0a6199f870
254,36,It Ain't Gonna Save Me,Jay Reatard,105,033bf766-9838-3a92-a4b9-7741476a5fa3
254,37,Treat Her Better,Mac DeMarco,103,5cd4ec55-7eae-4c79-a9d3-4f66300a9799
254,38,Rock Star,Hole,100,18f188b0-ed67-42d7-a0ad-a3ec6fa9a527
254,39,Annie,Mac DeMarco,100,3dba8df7-830d-463e-bb1f-953e843db218
254,40,Mellowship Slinky in B Major,Red Hot Chili Peppers,100,047a336f-2f95-42db-b629-836c852652d4
254,41,I Think That I Would Die,Hole,99,07831b35-07ce-43aa-8ef1-bf78facf01ed
254,42,My Shadow,Jay Reatard,99,e02d7386-f7e1-319e-964d-6d3a65c3133b
254,43,Lucky Ones,Lana Del Rey,99,6bccd324-11ae-4d0b-b43c-b9afd99f06f9
254,44,Don't Follow,Alice in Chains,98,2a0696fd-52ee-355c-a0ab-537d21587176
254,45,Plump,Hole,98,91837181-0da7-4570-bad1-735e3a5fd663
254,46,Sherrill,Mac DeMarco,98,1c79deb1-1067-42ab-9c0c-c491a3eb8407
254,47,Radio,Lana Del Rey,97,8dbdc335-eb3e-48d4-9d72-549bfb9f31d0
254,48,Video Games,Lana Del Rey,97,1de8248f-0d23-47e8-a308-c1eaf503d6c6
254,49,Robson Girl,Mac DeMarco,97,2ad98267-0066-41aa-acb9-47bffee7f30a
254,50,Boe Zaah,Mac DeMarco,96,38b69ba1-fc79-4875-9bf9-cfeb63a0dcfb
255,1,Synesthesia,Wide Eyes,47967,
255,2,The Stumbler,Oceill,46025,215b1500-1f61-4df2-a073-53dee753e655
255,3,Oblivion,Wide Eyes,11889,
255,4,Wrath of the Vanguard,Andromida,11704,fd096f81-a31e-4814-a56c-9e20342b3e56
255,5,Fifteen Years,Oceill,11641,710a7ef5-06c8-498d-9f98-2496fbc93444
255,6,The Traveler,Wide Eyes,10947,
255,7,Lion (feat. Jakub Żytecki),Anup Sastry,9640,
255,8,Sleeper,Modern Day Babylon,8556,c98ea7b9-2e3c-4943-a41e-cfdfcb7974cb
255,9,Cydel,Oceill,7975,355c51ac-9f38-4915-be17-53b75e28012d
255,10,Dimensions,Andromida,7520,5282ca97-0feb-4c54-a5fa-ccc2d23e2bd4
255,11,Vertigo,Wide Eyes,6997,d557b4e6-a41e-4357-a0af-e3c0f61d436b
255,12,Momento,Intervals,5707,08dc7602-ece1-4960-b41c-e57947e2dbfa
255,13,Crystal,Anup Sastry,5618,caa4e229-6660-41fa-8fd1-8f3bc10c74af
255,14,Timeless,Andromida,4643,d29ceb73-ee13-41bb-843b-877fdbaeeb28
255,15,Dream Cycles,Modern Day Babylon,4504,0a0ef7cf-f7d0-449b-9b41-d165a3c7ff53
255,16,Wake Up,Modern Day Babylon,4229,fb0dc531-e9ab-42f5-ba59-ab0d6876bae2
255,17,Local In The Crowd,For Giants,3965,159b645a-ffb8-4244-b2ca-56a91b6daf36
255,18,Veracity Found,Andromida,3757,cc7e2bbf-f3ec-44c9-977b-8e6feaffb4a6
255,19,Florence,Polyphia,2998,2a886b82-86a0-4cc1-b17a-e3603f1a470b
255,20,Amour,Polyphia,2828,9d1f8ded-8549-404a-89e5-120669c069ad
255,21,You Are The Universe,For Giants,2772,9cce7a5e-9cfa-470e-a4e0-2eb9ba5dc08c
255,22,The Lucky Ones,For Giants,2661,0718cf0a-be98-4126-82e6-c820f490b06f
255,23,String Theory (featuring Marco Sfogli) 04:56,Intervals,2640,
255,24,Signal Hill,Intervals,2619,c4ff3f8b-17ba-4233-a799-2cab841bf478
255,25,Gadir,Dark Moor,2325,6f344970-2f88-3cdc-98f0-25052bcae818
255,26,Leave No Stone,Intervals,2040,760f72f1-a911-4445-b131-36ac9974dd06
255,27,Illuminate (feat. Mike Semesky),Anup Sastry,1799,
255,28,Translucidus (feat. Sithu Aye),I Built the Sky,1669,
255,29,Lenticularis,I Built the Sky,1577,bb5d08d3-12c8-4731-b328-bd40ad0bc36c
255,30,Culture Shock,Polyphia,1475,0ffd13f2-72ff-48e4-8ca2-ea2f3fdb0e24
255,31,Vantablack,Intervals,1349,e5632897-623c-442c-8f1c-2cc00a13eb99
255,32,Maru,For Giants,1346,
255,33,Impulse,For Giants,1259,77bf2e45-f1b8-4e2a-aa88-f9306135bf7d
255,34,Fourth Floor Window,For Giants,1245,f67844d2-6076-4730-aa16-ae2a5621fc8c
255,35,Meridian,Intervals,1136,4b5e52d8-c4dc-4af5-8da0-1a5e1ec9938d
255,36,Sure Shot,Intervals,1118,06d78693-60b2-4dec-850f-2a4b4de9f3ae
255,37,Deja Vu,Dmitry Demyanenko,1098,
255,38,Dreamer,Sea In The Sky,1084,7c1ad83e-c1d4-4396-8cdf-05fd290177c3
255,39,Storm,Polyphia,1080,32d674b7-0e23-4b0c-9db9-a21fd6e174f7
255,40,Subject Zero,Andromida,1066,99609a00-a309-493d-8dd3-61cd9b9063c7
255,41,Charge,Mindfold Express,1063,
255,42,Radiatus (feat. Stephen Taranto),I Built the Sky,1041,
255,43,Stars and Darkness,I Built the Sky,1004,3e06ada5-195f-4131-96fe-ad7fbec29652
255,44,Visions,Modern Day Babylon,979,26b8982d-149f-4f41-9d0d-0e1a3292e54f
255,45,Stratiformis (feat. Jake Howsam Lowe),I Built the Sky,973,
255,46,Church,For Giants,960,2f0585bb-97d1-4454-a961-07ef931a33a7
255,47,Aeriform,For Giants,959,9b4e60cb-2103-49ea-bc67-2cf1191a62fe
255,48,Enhanced,Andromida,940,eb5a162c-3ef9-4302-9c01-76bebb6c1386
255,49,Cumulus,I Built the Sky,926,8a641890-76bf-49fd-83f6-3df27c42a9ab
255,50,Lucidity,For Giants,914,d5cf3e56-debf-4adf-80d2-6b0fb98ab682
256,1,Stille Der Nacht,Asp,3800,9103c639-46ba-4886-9852-738d87c163f2
256,2,Pieces,Shamrain,2248,658e14d1-d436-3290-adc0-8e66731fe643
256,3,Funeral,Shamrain,2209,0d58614b-bed0-3353-bdc3-dd5def695aa1
256,4,Our Truth,Lacuna Coil,2087,7e517464-41bf-33eb-b6db-22bb9d6e3c2c
256,5,Fail,Shamrain,2073,06ac4a30-c645-3139-919e-35e847cf577d
256,6,Nothing,Shamrain,2032,b22bf040-453e-3943-87f9-08276b59f355
256,7,Demons,End of Green,1970,176b6726-1aeb-3179-9d22-eb8dcd2c02ef
256,8,Closer,Lacuna Coil,1944,02d134f3-50a8-34d3-a898-1a3d186b2843
256,9,Say Something,Blutengel,1833,5f1ef0f9-1480-4ce3-acdd-a86e04e9bad2
256,10,Die Alive,Tarja,1814,ada79801-3cd8-4a0f-bafa-632d10cf46f7
256,11,Swamped,Lacuna Coil,1665,611ab8ae-215a-45ab-abba-e91351f4f3f2
256,12,Hurter,End of Green,1585,07c9b1a8-9c1e-36e3-b6f5-8b8d9d191a5f
256,13,To the Edge,Lacuna Coil,1574,1c2cbb96-d95c-489f-9760-b1781a4b8dd5
256,14,Within Me,Lacuna Coil,1562,168b49e9-99c6-340f-b852-f2af256b5002
256,15,Senzafine,Lacuna Coil,1518,0204223d-d77e-47ba-829f-fe725fd50b8a
256,16,Enjoy The Silence (Depeche Mode Cover),Lacuna Coil,1424,
256,17,Fragile Dreams,Anathema,1419,0a0281c6-ede2-3085-9705-93f016009d34
256,18,I Walk Alone,Tarja,1410,16fa0593-3559-3450-9d6a-781f3fe64c10
256,19,Heaven's a Lie,Lacuna Coil,1368,0acf59e0-af66-34f5-9987-160a170650ee
256,20,You Deserve More,End of You,1319,148b867f-b2b0-338d-b0d0-3a9b65e2b538
256,21,Walking With No One,End of You,1316,210d6c74-3202-35b8-8632-4b8e62b23f14
256,22,Liar,End of You,1303,1e01bb12-2699-3181-b868-8703f427bfd0
256,23,Seele in Not,Lacrimosa,1300,567fbdb8-1d1a-4afa-8524-4addedb6b977
256,24,Twisted Mind,End of You,1287,11973b72-5757-40cb-b9a6-868be6d51327
256,25,Time to Say,End of You,1280,1862f92d-0ea7-4cef-b38b-f8471f796fa9
256,26,Death in Veins,End of Green,1266,41eb0e1e-85c8-443a-a844-f8003b55ecb0
256,27,Tragedy Insane,End of Green,1262,e360567c-4703-31bf-a65b-9994ff152cdb
256,28,I Hate,End of Green,1252,02ceb337-507d-359e-b5c5-46cc777ce57d
256,29,Highway 69,End of Green,1249,5e246622-1dee-3f4c-8000-cfc26c144dea
256,30,Dying in Moments,End of Green,1248,069eb890-595c-46c7-8f8d-4c75390d02dd
256,31,Godsick,End of Green,1246,75e44faa-b0cf-3ca9-bac7-da3b50a226bd
256,32,Over and Out,End of You,1208,1124651e-9ede-3bfb-bd48-e3c2b8027bb2
256,33,Sleeping Sun,Nightwish,1206,f5b2b7f5-c56f-4edd-8afc-86c9c6d91a3c
256,34,In Visible Light,Lacuna Coil,1194,3cf07537-33d2-3b6a-98e6-eb700b5224fc
256,35,Fragments of Faith,Lacuna Coil,1163,ba68ce8a-d1a6-45b2-9a4a-8b2b1d8f535f
256,36,Daylight Dancer,Lacuna Coil,1162,11b5bb27-fdb7-40aa-b7f2-fb054ae7969b
256,37,What I See,Lacuna Coil,1152,0ee4ff58-2c4e-3d6d-9df2-96cefea487c5
256,38,Fragile,Lacuna Coil,1141,0195bd4b-0ba5-3d12-907c-50fedf5d3ccf
256,39,Upside Down,End of You,1122,0864c0c4-0db1-47d1-adce-5c61d979be0a
256,40,Raindrops,Shamrain,1122,44c62800-02b4-3cc8-833d-94993a06fca7
256,41,Before,End of You,1119,2f1917be-e65c-4bdb-9ce5-70baba4145ba
256,42,Rome,End of You,1119,0424b01f-1242-46c4-aa0e-437d6217fac3
256,43,Statues,Shamrain,1118,e211828c-523e-318e-a12e-e2d0bdb7b101
256,44,Dreamside,End of You,1111,1b881ecc-730e-499d-ab45-8d9779b40b68
256,45,All Your Silence,End of You,1110,4f392cf3-2b64-4f34-b332-94cf4add8549
256,46,Ghosts I See,Shamrain,1110,7d3953cb-8ab0-358b-a0f0-d06d985cfada
256,47,My Absolution,End of You,1109,07b2022e-793e-49df-ba34-685891f74b40
256,48,Sound Asleep,Shamrain,1107,af3fdc83-d820-39c3-b251-9520ce160626
256,49,Better God,End of You,1106,a1832601-a187-41b2-b04f-0c49ed230a69
256,50,No One Remembers Your Name,Shamrain,1105,e6993916-9a40-37dd-88b9-d2d33ec23723
257,1,Impossible Year,Panic! at the Disco,12,0065eca0-a4ee-40d0-b820-a09aa86c98e9
257,2,Te Mato,Mestís,11,42bfd4a4-3b57-3434-8b7a-132301f72e29
257,3,Preludes Heft I Nr.1 Danseuses de Delphes,Claude Debussy,9,
257,4,Hawai'i Aloha,The Rose Ensemble,9,
257,5,Anywhere Is,Enya,8,74e4f3db-b6f6-4536-b0e7-d4881ac8f896
257,6,Isle of View (Music for Helicopter Pilots),Penguin Cafe Orchestra,8,59716ef7-15a1-4eb0-96cf-3562aaae22b8
257,7,Apprentice Of The Universe,Pure Reason Revolution,8,24d8c665-06b2-3fb9-b2b5-7018ef21bad9
257,8,Who Do You Think We Are,RPWL,8,051a4383-1c2c-4033-bc74-aa9f3d70740d
257,9,Sirocco (The Unreleased Singles),Bachdenkel,7,
257,10,Antisonnet,Chrysalide,7,2b8042e0-1081-3a39-af61-e390f343f5d0
257,11,Crépuscule,Cornelius,7,0759766f-4667-4b73-9f74-739b60481137
257,12,Hyperventilate,Frost*,7,3b0b0947-007f-44c1-a72a-0feb70e17149
257,13,Lord I Hate Your Day,Grails,7,1b99dcd0-0acb-3b4b-a250-46fb9308cbf7
257,14,Demons of Pain - Remix,Infected Mushroom,7,04997411-40c8-407b-9208-ed82e5ac15ea
257,15,Milosh,Infected Mushroom,7,008144ea-d05a-4d5d-b4c6-b7a530756e37
257,16,Nutmeg,Infected Mushroom,7,8f37cad9-c027-4dae-9e0c-18df6e3457fb
257,17,"Orchestral Suite No.4 in D,BWV",Johann Sebastian Bach,7,
257,18,Cadence and Cascade,King Crimson,7,3e2801b3-5747-4c0e-97ba-c044097c8b94
