user_id,rank,album_name,artist_name,playcount,mbid
174,35,Horror Masterpiece,Lord Vampyr,98,
174,36,A Line of Deathless Kings,My Dying Bride,96,0cd81e1b-bda2-4f2d-b957-be35da7e39f7
174,37,De Vampyrica Philosophia,Lord Vampyr,95,7b350295-830e-432f-93a7-fa185e616a11
174,38,Pastel,Closterkeller,94,cd28c6fb-1540-4f84-92b0-8cb50068158c
174,39,"Vampyrisme, Necrophile, Necrosadisme, Necrophagie",Theatres Des Vampires,94,
174,40,A Deeper Kind of Slumber,Tiamat,92,17e06bd6-4d20-3d3c-9745-6ea48fc8b8eb
174,41,Serpentine Gallery,Switchblade Symphony,90,5c7f0a38-33c4-32b0-9d2e-6842068a55d2
174,42,The Silent Force,Within Temptation,89,0e27858e-eca8-47f1-a6d3-77574f46bb57
174,43,Lovelorn,Leaves' Eyes,80,9960a876-46a5-4193-9b2b-4cbacd00ba2f
174,44,Serenades,Anathema,79,08bd0893-d2b6-41f4-ada3-5ae1f8255e92
174,45,Devil May Cry Anime Original Soundtrack,Rungran,79,
174,46,Kiss The Blade,The Sisters of Mercy,78,c92216e9-ebc0-4607-91ad-021d250e6ce6
174,47,Bloody Kisses,Type O Negative,75,00e4861e-05e8-466e-99aa-b33077da2b80
174,48,W Imie Nocy,Artrosis,73,
174,49,An Ode to Woe,My Dying Bride,72,6e5184e5-bc1c-4eca-a5ca-949b9fea6726
174,50,Purple,Closterkeller,66,05e2132b-08b8-3858-9c7f-a8bfee2c5b24
175,1,Defected In The House,Defected Records,1344,
175,2,Planet of Ice,Minus the Bear,1034,ac2f2253-da70-3186-9551-d253bc9835d5
175,3,Blood Mountain,Mastodon,679,1a3307d8-dfcc-4eb2-b20d-9f377deee96a
175,4,Red Album,Baroness,632,04e6ddef-0523-4963-9c87-21bfc35c3770
175,5,Diminishing Between Worlds,Decrepit Birth,626,589176b0-ea94-4ffc-a0be-0b738f8a7cf1
175,6,No Heroes,Converge,622,04db6701-f59b-36bc-b729-0c125f1dc263
175,7,Easter,These Arms Are Snakes,600,9919ace1-6e5f-4af0-93fd-52ab17f5eb94
175,8,Manipulator,The Fall of Troy,595,26eee5df-6ef9-4b23-9221-87cf2829aeb0
175,9,World Extermination,Insect Warfare,564,08cc389f-7f9d-465b-ae20-d3a5d24a7615
175,10,Downtown Battle Mountain,Dance Gavin Dance,533,289cb807-614a-4bb8-809a-256ef3363f3d
175,11,Very Proud of Ya,AFI,530,52a8ddd4-230a-4072-a929-38374849a392
175,12,Panopticon,Isis,500,196d38d2-454f-4e76-bd0a-9e18514a5ff8
175,13,Still Nothing Moves You,Ceremony,484,096478b2-ecef-4b94-a96e-ed46f76695f7
175,14,Akeldama,The Faceless,454,75b5990e-5608-4c93-9de3-ba16b0f3d212
175,15,Prehistoricisms,Intronaut,451,2f4c11df-a540-44ff-bf55-280061b1c396
175,16,Doppelganger,The Fall of Troy,450,1268a6eb-e9ca-4eb9-8435-fa749fd50a11
175,17,City of Echoes,Pelican,436,80c126b8-c7b8-4459-a4f6-5ea55d66390c
175,18,Oxeneers or The Lion Sleeps When Its Antelope Go Home,These Arms Are Snakes,436,1d1a12c1-31d6-4797-b28e-748d99dddbc1
175,19,Liquid Swords,GZA/Genius,433,0d6d8921-14e1-345d-9eff-e151fe461d8c
175,20,Audio,Blue Man Group,428,5c273ad4-3469-48a7-8fb9-e5324b21ea16
175,21,Leviathan,Mastodon,415,31157474-6690-4121-b25c-3ddc497a4597
175,22,Dead Mountain Mouth,Genghis Tron,412,20677a59-a212-4481-a8ce-f88ba065fa70
175,23,Remission,Mastodon,411,1545f26f-d50e-40c4-9987-22edcc8bb36b
175,24,Enter the Wu-Tang (36 Chambers),Wu-Tang Clan,409,ac4714c8-28e4-47c0-adbf-fd982fb45768
175,25,In the Absence of Truth,Isis,406,0ba88c6e-cc27-4d6b-bf98-638464ec069e
175,26,Vee Vee,Archers of Loaf,403,295ea829-7f13-4b66-a779-490df1c56477
175,27,Wormwood,The Acacia Strain,398,7b88f448-c1ef-4a00-940b-36fcab8dff16
175,28,New Lexicon,Paint It Black,397,c5c4433a-3121-4b60-807e-2522453fce39
175,29,Inhale/Exhale,Nasum,394,6ac8f9e8-cfdd-309a-a83c-82a3131ef355
175,30,River Runs Red,Life of Agony,386,183ef8af-60ef-3426-98ee-6c0e6d7ed091
175,31,Hold Your Colour,Pendulum,384,1ac17008-94d6-4364-bfeb-3e3a387092f1
175,32,God Is An Astronaut,God Is an Astronaut,383,8ee12ba8-422e-4e73-b85e-ef4898caaf23
175,33,Songs for the Deaf,Queens of the Stone Age,380,2622f72c-73ae-4a8c-b533-c1d995d260e8
175,34,Ire Works,The Dillinger Escape Plan,379,535df16d-28f5-4118-8a5b-08623b521651
175,35,Downtown Battle Mountain II,Dance Gavin Dance,376,300deba2-f296-4192-bca6-0c6868b0144a
175,36,Dedicated To Babies Who Came Feet First,Cold World,372,d37a7029-61a5-4d32-9a1f-6832e9662e7f
175,37,Give Blood,Bane,365,bf5d87ba-fabd-4956-b94b-8fd415021330
175,38,Loveless,my bloody valentine,363,09a09037-1ebd-3d38-a128-38ab11e6b0fe
175,39,Jane Doe,Converge,356,19d6eb85-cba1-4d7d-bec8-356b2ba954a2
175,40,The Word As Law,Neurosis,353,1411635b-44d3-47b8-91a7-36d49b115327
175,41,Only Built 4 Cuban Linx...,Raekwon,349,876f4c16-f0e1-40db-8586-87884d49b70d
175,42,Donuts,J Dilla,348,59850eb4-9553-42cb-a713-0a4a3d8571ee
175,43,Wu-Tang Forever (disc 1),Wu-Tang Clan,347,
175,44,Polarity,Decrepit Birth,346,459dbadd-3177-4a0b-bcb5-fa8d50577eb6
175,45,Planetary Duality,The Faceless,341,86e30dca-ec17-41d6-9b00-722d35f5af0e
175,46,Caring and Killing,Converge,340,47ac276a-5bfd-477d-874a-e8b80fa396eb
175,47,Seizures In Barren Praise,Trap Them,337,007621c5-a077-4eff-a44c-73e16bc1bb69
175,48,Lineage Situation,Neil Perry,336,
175,49,Punish and Destroy,Weekend Nachos,329,d84f8aae-ed4f-44f9-b487-618725229872
175,50,Menos El Oso,Minus the Bear,326,37b256dd-b078-3f43-931a-e278c591a9c1
176,1,Froot,Marina & the Diamonds,339,0ed04de7-d1f2-4a60-ad68-2e4da23af08e
176,2,Broke with Expensive Taste,Azealia Banks,327,2624d060-628e-4d37-97bd-d6b96c3e8717
176,3,Born to Die,Lana Del Rey,305,00309c41-3bd8-44f6-93e6-a04e2766a6b8
176,4,Monomania,Clarice Falcão,299,89084026-fee7-4b9f-b8ab-2f42c621b9b6
176,5,5 Seconds of Summer (Deluxe),5 Seconds of Summer,297,
176,6,Born to Die - The Paradise Edition,Lana Del Rey,294,
176,7,Electra Heart (Deluxe),Marina & the Diamonds,270,c6046d1e-8d46-4548-849b-31000b29d2a8
176,8,The New Classic (Deluxe Version),Iggy Azalea,248,
176,9,Banda do Mar,Banda do Mar,245,77fd947a-cbda-4d09-93b4-6753ab5e7a3c
176,10,Queen of the Clouds,Tove Lo,239,17e2d704-6ee3-45ad-a494-d92b1d13abcc
176,11,Alegria Compartilhada,Forfun,236,09afe29a-8c97-48fd-8751-1fb708c61ef3
176,12,Here We Go Again,Demi Lovato,229,2a0a4e1a-c217-4a07-a062-be84ef59aae4
176,13,CRUSH,2NE1,210,269d6f90-c85e-4ab9-8b83-d7540857de75
176,14,Bang,Anitta,208,
176,15,Take Me Home: Yearbook Edition,One Direction,208,fe602212-e92f-4abb-9443-b59183566a7f
176,16,Na Ponta Ela Fica,Mc Delano,205,
176,17,AM,Arctic Monkeys,197,169957aa-2ca8-42a8-ba02-71bdf3fe26ff
176,18,Sweet Rendezvous,나인뮤지스,193,
176,19,Cry Baby (Deluxe Version),Melanie Martinez,190,
176,20,Midnight Memories (Deluxe),One Direction,177,
176,21,Up All Night,One Direction,176,04155f9c-2a8a-437b-bf38-42a2705763a7
176,22,I Love You.,The Neighbourhood,175,42b8b093-0813-40b8-bb7b-7d8956faf6ea
176,23,2MYX,A-JAX,173,2051e468-ffa8-4869-8032-595009f21546
176,24,MAMA,EXO-M,173,09305590-ae1d-46da-9ae5-fb2a1a23b8df
176,25,Polisenso,Forfun,168,48b2c662-c92d-4a98-98d3-bdd4527bfdc4
176,26,Reflection,Fifth Harmony,165,0494b236-6c5b-45d2-bc63-cf362fe2d10d
176,27,"Shake, Shook, Shaken",The Dø,165,
176,28,Tijolo por Tijolo,BRAZA,163,81fa1bf4-3e3f-4460-bf1d-d5663b19b192
176,29,Pink Tape,f(x),161,6e4790bd-393e-46ef-b5e9-e9c32a68abc9
176,30,Demi,Demi Lovato,158,0b507d2f-7c05-4572-9627-016c9f5334d7
176,31,I GOT A BOY,소녀시대,154,0cacb51f-13f7-4734-a9ef-d2431056475d
176,32,DNA: The Deluxe Edition,Little Mix,151,ae4c00dd-a624-437f-96bf-1182686c684b
176,33,Rainbow Syndrome Part.2,레인보우,151,93bc7246-979c-4dcc-bfec-f80b362437b4
176,34,A Class,miss A,150,005f974e-413b-415c-b9f5-7664f16f7927
176,35,Name Is 4minute,4minute,149,0fd99cbf-43dd-4d4d-a513-129de0b75b26
176,36,Nu,Forfun,145,763afc12-2794-4698-b20f-be3ee039a072
176,37,Motel,Banda Uó,143,41d0e3ce-ed23-433f-8fdf-cfd8013ba83f
176,38,Braza,BRAZA,143,bb940823-d4ea-4b76-b80c-7e438c703bea
176,39,Nom Nom Nom,Wa$$up,141,c48a4242-fdc6-42d9-9f02-7c3f5dfc12fd
176,40,Unbroken,Demi Lovato,138,33e58a43-6fb7-463b-aafd-2b1b59e2152c
176,41,Matangi,M.I.A.,134,5c27af31-8fe8-42bb-92db-fe413d7b8177
176,42,2 COOL 4 SKOOL,방탄소년단,134,4895a318-74eb-4ba7-b760-1914834bfc30
176,43,Ao Vivo No Circo Voador (Deluxe Edition),Forfun,131,
176,44,Salute (The Deluxe Edition),Little Mix,131,
176,45,Mind of Mine (Deluxe Edition),Zayn,128,
176,46,Electra Heart,Marina & the Diamonds,127,0771d168-38af-46a6-b1af-64051c286dfe
176,47,SUCKER,Charli xcx,123,4779467d-f891-4621-8727-23be51a20593
176,48,Secret Garden,A Pink,118,309a3409-db7d-42bc-8709-24e77ea538f2
176,49,Moments,U-KISS,118,8a95b749-6c5f-42b1-8010-360d1b5a050b
176,50,PRIMA DONNA,나인뮤지스,114,
177,1,Bionic,Christina Aguilera,871,03c72bbf-0407-46ef-a1bf-b092e63bcf3f
177,2,The Element Of Freedom (Deluxe),Alicia Keys,868,
177,3,Stripped,Christina Aguilera,587,0c705c13-d755-4399-9ad4-a44a853ea86b
177,4,Mi Plan,Nelly Furtado,512,2c10a2db-19bf-40fc-9010-52fa37b8d1c1
177,5,Born to Die,Lana Del Rey,452,00309c41-3bd8-44f6-93e6-a04e2766a6b8
177,6,"It's Not Me, It's You",Lily Allen,381,01e8efc6-b940-339f-ae1c-882d95be398b
177,7,Back to Basics,Christina Aguilera,363,4610f93f-c5d3-4cd5-91e1-bb2559e0bdff
177,8,Lotus,Christina Aguilera,344,1c862372-5c10-4d75-b54a-572955bc62ef
177,9,We Are Born,Sia,342,008c69bb-6c7a-4adc-9aaf-31ca18771bc6
177,10,Loose,Nelly Furtado,329,0651b228-5eea-454b-99d5-97b1768ca57c
177,11,Liberation,Christina Aguilera,316,3df7ea22-f5c1-4e56-baff-267f8bec46f3
177,12,The Magic Numbers,The Magic Numbers,298,0870f1fa-9e87-44b3-8c63-0f95221b67c3
177,13,Doo - Wops & Hooligans,Bruno Mars,293,
177,14,Continuum,John Mayer,286,03e42be9-909d-43d7-bc4b-c193a9676865
177,15,As I Am,Alicia Keys,270,09a9c201-c138-48eb-bcc4-4ca1b272156e
177,16,Spirit,Leona Lewis,261,102d202a-2ea9-471a-9116-fe32d72db35e
177,17,Graduation,Kanye West,252,06a81817-093d-40f0-aef2-90673fa550ae
177,18,I Remember Me,Jennifer Hudson,236,5597fa83-0f6a-4eef-ac83-ee15f6eb9b2e
177,19,Crazy Love,Michael Bublé,232,014f714b-2e7c-4e02-a224-8f8404a20425
177,20,The Spirit Indestructible (Deluxe Version),Nelly Furtado,231,
177,21,Memoirs of an Imperfect Angel,Mariah Carey,227,604073e4-3646-41be-8c6c-12a531c14b6d
177,22,Girl On Fire (Japan Deluxe Edition),Alicia Keys,223,
177,23,Introducing Joss Stone,Joss Stone,216,405f693c-07db-4a25-9550-301b3eaeceff
177,24,Life for Rent,Dido,210,13df3c42-8327-467c-afc5-f90d854148bd
177,25,Survivor,Destiny's Child,209,034d0533-6a54-42b7-a536-a653127021a1
177,26,The Soul Sessions Vol. 02 (DeLuxe Edition),Joss Stone,206,
177,27,Lo Mejor de Laura Pausini: Volveré Junto a Ti,Laura Pausini,193,963230a3-3be9-492f-a12a-4a6f7e432095
177,28,Details,Frou Frou,184,0ed73915-1c56-4adc-9f16-5b718854e4b7
177,29,UNO (95/08),Enrique Iglesias,182,
177,30,Call Me Irresponsible,Michael Bublé,174,7b4e906e-082a-4d70-81bd-d6a12beac0c7
177,31,21,Adele,166,29f224ac-498d-4dcb-9a07-22b1293288ae
177,32,Declaration of Dependence,Kings of Convenience,165,14b6ef82-a25f-3698-b1d1-4c2a53133685
177,33,In Between Dreams,Jack Johnson,161,283680ce-909f-4967-ae87-80cbcaa093f1
177,34,The Diary of Alicia Keys,Alicia Keys,160,1c9f809e-5a35-45a7-9f67-fb5648a8d033
177,35,Forever,Spice Girls,159,0a26fa42-ec3f-4ec3-825f-5372b3fff54e
177,36,Bad,Michael Jackson,156,04986a09-7545-3d5b-928d-8a3cc6330113
177,37,Burlesque Original Motion Picture Soundtrack,Christina Aguilera,149,
177,38,As I Am,Alicia Keys featuring John Mayer,141,09a9c201-c138-48eb-bcc4-4ca1b272156e
177,39,Thriller,Michael Jackson,135,009a9e97-0097-3fa8-ac85-3d67d6d5e06e
177,40,Safe Trip Home,Dido,132,1368316c-54b8-4fbc-9a38-a01469c42b64
177,41,Viva la Vida or Death and All His Friends,Coldplay,131,040720d3-de1e-3caa-9d89-f99633c5cddb
177,42,The Emancipation of Mimi,Mariah Carey,130,2b5fb97c-5497-4896-9f3a-cb8a5893ef74
177,43,Donde Estan Los Ladrones,Shakira,130,e2a699be-f839-3fd1-bb88-92fa121d243c
177,44,Lovers Rock,Sade,129,1137b722-521f-4661-b411-a3efae948c16
177,45,Fearless,Taylor Swift,128,145c07d0-4d88-4155-8c12-47247445bcac
177,46,Keeps Gettin Better (A Decade of Hits),Christina Aguilera,126,
177,47,Folklore,Nelly Furtado,124,07ea2b43-33e5-44f6-8e3e-94f170e30de3
177,48,Come Away with Me,Norah Jones,123,03deeefc-9b7a-4655-a819-11cc992c8b45
177,49,LP1,Joss Stone,119,0025f179-8926-48c9-a27e-8fdc6ef50366
177,50,Christina Aguilera,Christina Aguilera,118,0c3761a9-58e6-4749-b350-40da2101528c
178,1,Broadcast to the World,Zebrahead,449,22f5645e-f2e8-4d6d-a0a2-2f60f0bf1fa6
178,2,Ruiner,A Wilhelm Scream,394,24960f64-6756-4b0b-9edf-470d2be0ade0
178,3,Mute Print,A Wilhelm Scream,379,399814f6-b7d0-4c04-a373-97c0a2e9e564
178,4,A Death-Grip on Yesterday,Atreyu,337,d39fe585-15aa-4f39-b1de-34bb91b6f9ed
178,5,A Fever You Can't Sweat Out,Panic! at the Disco,333,1a4521f4-11f8-48e1-b738-d9b221094ff2
178,6,Siren Song of the Counter Culture,Rise Against,310,1f21c9ce-fb91-4e27-9086-4e6fbd0a604d
178,7,Motion in the Ocean,McFly,287,67db7446-023c-482c-881d-90501a6637a1
178,8,The Sufferer and the Witness,Rise Against,277,
178,9,Lights and Sounds,Yellowcard,277,1fb00c8b-8af2-481e-9f72-6cc5d6d3be56
178,10,My Republic,Good Riddance,275,1a57a899-94bc-4202-a0b4-fd50040851fd
178,11,Move Along,The All-American Rejects,264,3a89338d-ce10-41df-87e4-e2288e88f216
178,12,X & Y,Coldplay,259,
178,13,Our Darkest Days,Ignite,243,3a373a0c-6529-4a1f-94f7-95bd49ee80e4
178,14,Tales Don't Tell Themselves,Funeral For A Friend,225,2bb1997c-dcb4-4626-97ab-2233b4fb50c8
178,15,Tomorrow Come Today,BoySetsFire,224,149225ee-4e0c-45e3-98ad-c356e80e36a6
178,16,Hours,Funeral For A Friend,222,7cfa95a0-f0b9-4108-8965-d3eb04ecb999
178,17,From Under the Cork Tree,Fall Out Boy,219,0fe68756-b05e-43da-a702-b450e897e5d6
178,18,Eyes Open,Snow Patrol,216,047f164f-9850-4ec8-9df7-27884be1e8f1
178,19,The Curse,Atreyu,205,56dd7efc-f999-3958-a724-5d4fa848e88f
178,20,Fuck World Trade,Leftöver Crack,201,3817a6dc-df3c-461e-b63f-c02913cc78d3
178,21,Ass It Is,Skin of Tears,199,bbc48481-eb7c-4c85-97d4-1694cf910e91
178,22,MFZB,Zebrahead,199,06a8139d-26a4-4bda-bc1d-14f5025eaa10
178,23,Louder Now,Taking Back Sunday,192,043ada80-a4b6-4fe5-af17-2f6efb96b471
178,24,One X,Three Days Grace,191,
178,25,"So Long, Astoria",The Ataris,187,13b10ccd-7a67-3090-a59f-0833f8a1681d
178,26,The Unraveling,Rise Against,186,0effb809-6166-41f4-9d8b-7b872b66367a
178,27,The Poison,Bullet for My Valentine,178,04cf4df1-2b10-4b9c-a130-64587d18aeb0
178,28,Feedback Is Payback,1208,173,ade985e9-0e08-47f6-802d-c85aa8f23b4c
178,29,What It Is to Burn,Finch,171,1981ba90-cdff-4385-95f9-e2b72b2c6803
178,30,War Profiteering Is Killing Us All,The Suicide Machines,169,8a086a49-e518-4142-9ef4-c2ec112ad117
178,31,Canyoneer,No Trigger,166,122ba47b-95d2-47dd-80ae-f88a7dcbf920
178,32,Invisible Band,Travis,165,
178,33,Revolutions Per Minute,Rise Against,162,b108d067-4f50-4793-a82c-345c6463384d
178,34,The Resignation,Rx Bandits,154,4930f0fb-0995-4420-8676-ac2fed360914
178,35,Three Cheers for Sweet Revenge,My Chemical Romance,149,0d7934da-7d3c-4cd6-9032-daf481026c45
178,36,Let It Enfold You,Senses Fail,146,359145d8-c35e-40c3-9f16-fbdb746b5fb5
178,37,Billy Talent,Billy Talent,145,0879216e-bed8-3c41-afcd-dcb082bc85a7
178,38,Decemberunderground,AFI,143,1f315994-b360-46c8-9241-303c49ff4741
178,39,Take This to Your Grave,Fall Out Boy,138,5c3f089c-a56b-3587-9dfd-1116890c0325
178,40,Cocktails & Dreams,The Lawrence Arms,137,6db8d5fa-4a46-4f5c-a796-f993b32d03d2
178,41,Unwritten Law,Unwritten Law,135,9e427b1a-39b5-353f-a6a8-ab6b5fc144ad
178,42,Explode,The Unseen,130,00448efd-2ee9-4924-80d3-113fe2c49c8e
178,43,They're Only Chasing Safety,Underoath,123,12655151-895d-44e2-b0ee-c3a5e27a7d23
178,44,Angels Live in My Town,Belvedere,120,58c1797d-f94a-3c85-90fa-20dd52058d76
178,45,When Broken Is Easily Fixed,Silverstein,116,09b178d6-592e-465e-b171-06bbb745e8a6
178,46,Saosin,Saosin,114,609b451b-b99b-45fb-8930-d56c3d47469b
178,47,The Boy With No Name,Travis,114,1bdb407e-8e14-47ac-a1fd-e802f8e9886f
178,48,The Red Tree,Moneen,106,1aee74cb-a32d-4773-ba97-9ad44c30d1e2
178,49,Dead FM,Strike Anywhere,105,1417b112-c83d-3925-a9f6-b856065fc1f7
178,50,Land of the Free?,Pennywise,104,9d66266b-541a-4918-a172-d2d0b83f93fa
179,1,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,855,033ddd2b-d499-426e-872a-697a1b5ca0c2
179,2,Preacher’s Daughter,Ethel Cain,769,02e76b0a-b9c6-4f28-97cd-f09e93c5490c
179,3,Happier Than Ever,Billie Eilish,610,0095938b-b9a2-4f72-86ee-9be5c35ee0fd
179,4,Hotel Diablo,Machine Gun Kelly,605,0002baa9-b165-4b9c-8107-d2883e348e29
179,5,Down in Albion,Babyshambles,584,2e5ed881-f106-4f3f-a7ad-17b57aba7bd3
179,6,Lungs,Florence + the Machine,576,0add3f70-4fde-40ba-a44a-c28c70ceb755
179,7,beerbongs & bentleys,Post Malone,508,79d02411-6364-4943-a011-096c4fb80757
179,8,Refjorged,Autumn Orange,473,
179,9,"Wasteland, Baby!",Hozier,470,0835ab6c-da1b-46bc-af75-cf71cbef7e68
179,10,Hozier (Deluxe Version),Hozier,463,
179,11,Ceremonials,Florence + the Machine,441,11973ebc-0f5a-4aa4-ad79-e194f88d23e6
179,12,Hollywood's Bleeding,Post Malone,441,0b751b1b-f420-46e9-b2b5-108615b8427f
179,13,Not a Pretty Girl,Ani DiFranco,413,4b0ecb4c-f529-42e4-832d-7f2ffb4f8dd2
179,14,Hozier (Special Edition),Hozier,398,5e4b680b-ec93-411c-abd4-b7e58be4dc87
179,15,Melodrama,Lorde,351,0024c5d8-8b54-459f-ab43-afeab54030a8
179,16,Silent Alarm,Bloc Party,331,00897556-cb7a-3417-97aa-756b3fdc77c9
179,17,RAT WARS ULTRA EDITION,HEALTH,327,4c31b785-3d8b-42bf-9c01-4ed7c5ff7d35
179,18,AUSTIN (Bonus),Post Malone,317,61d5cefb-f4f4-4902-b9e0-d9b613225cea
179,19,Florence Extras,Florence + the Machine,316,
179,20,VOL. 4 :: SLAVES OF FEAR,HEALTH,303,263d8f72-3947-4059-93e6-a053ad0fe9e2
179,21,Midnights (3am Edition),Taylor Swift,294,
179,22,The Libertines,The Libertines,288,0e779906-e1b5-48af-8b91-fe813c933f39
179,23,Vol. 3: The Subliminal Verses,Slipknot,281,11e71628-eb7f-4b18-9207-b4018f46cc31
179,24,If You Wait,London Grammar,278,040fb08a-9e89-40f6-bf09-324c6b594c27
179,25,Death Magic,HEALTH,271,595f8f15-0179-4df4-aea2-812504e61641
179,26,RAT WARS,HEALTH,271,2b15909a-06ae-497d-8ebf-e2fd0b525487
179,27,Hozier,Hozier,270,0674a76a-6375-4b57-860f-fc40d8c084eb
179,28,Geidi Primes,Grimes,268,0a541269-5460-4065-8328-c7f9398218f1
179,29,Stoney (Deluxe),Post Malone,263,
179,30,Pure Heroine (Extended),Lorde,262,36468a36-a3fb-4825-99b0-d40f7f78dc03
179,31,Miss Anthropocene (Deluxe Edition),Grimes,260,
179,32,Beauty Behind the Madness,The Weeknd,255,0e6bd297-d1b2-4386-8c0a-8d50eb2a33a1
179,33,Ani DiFranco,Ani DiFranco,251,0eedc8cf-ba6a-46a1-927d-9caedc23016f
179,34,We Are Not Your Kind,Slipknot,240,20207584-7a30-41e4-9cba-ff4b4b426280
179,35,dont smile at me,Billie Eilish,239,04429e02-5d69-48c9-9e5a-22ba084e1e40
179,36,Inbred,Ethel Cain,239,a8faea5b-7248-4997-848e-d043771600ab
179,37,Angles,Dan Le Sac vs Scroobius Pip,238,5eae7af7-6dee-480e-8b0b-3af0a69a8d77
179,38,Born to Die (Deluxe Version),Lana Del Rey,232,
179,39,"How Big, How Blue, How Beautiful (Deluxe)",Florence + the Machine,223,1f99ba6a-d384-4506-99cd-25fffc15b452
179,40,No More Idols Disc 1,Chase & Status,214,
179,41,Between Two Lungs,Florence + the Machine,213,5895e484-3cf9-4985-9d80-7203d0c150e3
179,42,Secondhand Rapture,MS MR,204,0ab99337-d633-47bb-9715-ac8e154b9b09
179,43,Unreal Unearth,Hozier,202,ccbc2788-cef7-4a4b-b33f-e7635221469e
179,44,Bloom,Machine Gun Kelly,197,6d3b1832-416b-4cf2-b926-6b1ad44d456e
179,45,Celebrity Skin,Hole,195,1194c9bb-abd6-4d4f-aa1e-07f1ae59d4a2
179,46,Distraction Pieces,Scroobius Pip,195,1da68441-52cb-47a9-8f74-33b8b1ac2d43
179,47,Back to Black,Amy Winehouse,192,0164ea1e-5587-4396-ac9d-8611f608b2da
179,48,Hamilton (Original Broadway Cast Recording),Various Artists,186,
179,49,A Weekend In the City,Bloc Party,182,07838531-c777-433f-b495-b1d92fac1bc7
179,50,BRAT,Charli xcx,177,ab55ac76-eee5-4f89-ac14-7bb9aa837bc8
180,1,Homesick (Special Edition),A Day to Remember,1247,
180,2,Escândalo Íntimo,Luísa Sonza,1173,389571a0-da50-4726-a0cb-0144dcbd1d39
180,3,Dua Lipa (Complete Edition),Dua Lipa,1071,0806229a-8598-404d-812b-0267e956b9e5
180,4,That's the Spirit,Bring Me the Horizon,900,3e8f35ea-5621-4929-af02-1a1415d8a94a
180,5,beerbongs & bentleys,Post Malone,751,79d02411-6364-4943-a011-096c4fb80757
180,6,sua alegria foi cancelada,Fresno,721,f5185ad5-a158-42a6-9da2-1b453edb5d18
180,7,SUPER,Jão,717,edb8ebbe-c3b5-4121-a736-f65d324a4fce
180,8,Paramore,Paramore,664,0b2345b3-1984-4e96-b60f-427827b9716a
180,9,amo,Bring Me the Horizon,659,594870a6-76a6-48b3-b1be-c484c3813092
180,10,A Sinfonia de Tudo Que Há - Deluxe,Fresno,651,
180,11,Bad Vibrations (Deluxe Edition),A Day to Remember,645,
180,12,Mundo a Descobrir,Scracho,630,5473cec9-6378-4952-b61b-7663c45c0dea
180,13,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,622,033ddd2b-d499-426e-872a-697a1b5ca0c2
180,14,Diamond Eyes,Deftones,605,072d9bec-58b3-4204-ba5e-7b16f06eb971
180,15,Caju,Liniker,584,
180,16,RIOT!,Paramore,575,04fb7d1f-7011-4253-8de6-a776fa6f80aa
180,17,The Devil and God Are Raging Inside Me,Brand New,566,4591a2e7-abad-4c8c-a717-8b61cb461cc2
180,18,Coexist,The xx,542,3e203ab7-f242-49cd-a817-9901eb87ba74
180,19,DOCE 22,Luísa Sonza,509,09ff8088-94ac-44d0-8375-6537ec4475c7
180,20,There Is A Hell Believe Me I've Seen It. There Is A Heaven Let's Keep It A Secret,Bring Me the Horizon,506,
180,21,Seiva,Rancore,505,80240b19-2c6c-4f8c-b663-149b4a0c6e87
180,22,Revanche,Fresno,488,42b3d21a-efa2-4de6-a9af-2e62b45d310b
180,23,White Pony,Deftones,486,2ac33cc2-a2e3-4275-8afd-fb01cf016465
180,24,Science Fiction,Brand New,477,24938b92-95db-4024-9f3c-2d41f99ac28f
180,25,QVVJFA?,Baco Exu do Blues,467,
180,26,Ten$ion,Die Antwoord,460,b53e370b-3166-4120-a0f4-b37b1e904a87
180,27,LADY LESTE,Gloria Groove,447,bc46cbb2-fb3a-4932-9ddf-5e59d68deff3
180,28,Vou Ter Que Me Virar,Fresno,424,e0ab69ad-94d1-4032-a4fe-bfec211a828a
180,29,Redenção,Fresno,423,97d68795-cd3b-425f-abaf-cfabd90a9865
180,30,brand new eyes,Paramore,417,01b0f6e0-fc0b-391b-bc6a-956e282441f3
180,31,What Separates Me from You,A Day to Remember,399,7a4634ab-9466-4348-a17f-8337d555fc45
180,32,Konk,The Kooks,395,0424a5f1-d89b-3e5d-ae3d-6f532fe39b9c
180,33,The Drug In Me Is You,Falling in Reverse,394,278f0a93-d01c-4cce-afa3-cef38a1b24ac
180,34,Inside In/Inside Out,The Kooks,389,12b1ac50-a26c-3603-b560-34e03e957334
180,35,Donker Mag,Die Antwoord,384,a432f2d1-52cf-440b-bb69-74badf6befaa
180,36,Born to Die,Lana Del Rey,381,00309c41-3bd8-44f6-93e6-a04e2766a6b8
180,37,"O tudo, o nada e o mundo",zimbra,377,52d6e984-8bba-41b2-82ef-c411fbd951c6
180,38,Infinito,Fresno,374,745f5bc4-d70f-4acc-b812-ca27dea57624
180,39,LITTLE LOVE,MC Cabelinho,368,
180,40,PIRATA,Jão,346,2c92df64-021e-4bdf-839f-4de38ffa7f1a
180,41,Homesick,A Day to Remember,344,6eb92b5c-b64a-4992-be14-fff638586331
